0	-27	4.5	0	0	-5.007018e-10
0	-27	5	0	0	-3.352331e-10
0	-27	5.5	0	0	8.1460534e-10
0	-27	6	0	0	6.5202375e-09
0	-27	6.5	0	0	3.7561692e-08
0	-27	7	0	0	2.7105109e-07
0	-27	7.5	0	0	3.673587968e-06
0	-27	8	0	0	1.3161295224e-05
0	-27	8.5	0	0	2.1643385761e-05
0	-27	9	0	0	4.700881801e-06
0	-27	9.5	0	0	5.7491387e-07
0	-27	10	0	0	1.303349e-07
0	-27	10.5	0	0	4.2567428e-08
0	-27	11	0	0	1.7446866e-08
0	-27	11.5	0	0	8.3323514e-09
0	-27	12	0	0	4.4394442e-09
0	-27	12.5	0	0	2.5671921e-09
0	-21	4.5	0	0	-5.007018e-10
0	-21	5	0	0	-3.352331e-10
0	-21	5.5	0	0	8.1460534e-10
0	-21	6	0	0	6.5202375e-09
0	-21	6.5	0	0	3.7561692e-08
0	-21	7	0	0	2.7105109e-07
0	-21	7.5	0	0	3.673587968e-06
0	-21	8	0	0	1.3161295224e-05
0	-21	8.5	0	0	2.1643385761e-05
0	-21	9	0	0	4.700881801e-06
0	-21	9.5	0	0	5.7491387e-07
0	-21	10	0	0	1.303349e-07
0	-21	10.5	0	0	4.2567428e-08
0	-21	11	0	0	1.7446866e-08
0	-21	11.5	0	0	8.3323514e-09
0	-21	12	0	0	4.4394442e-09
0	-21	12.5	0	0	2.5671921e-09
0	-15	4.5	0	0	-5.007018e-10
0	-15	5	0	0	-3.352331e-10
0	-15	5.5	0	0	8.1460534e-10
0	-15	6	0	0	6.5202375e-09
0	-15	6.5	0	0	3.7561692e-08
0	-15	7	0	0	2.7105109e-07
0	-15	7.5	0	0	3.673587968e-06
0	-15	8	0	0	1.3161295224e-05
0	-15	8.5	0	0	2.1643385761e-05
0	-15	9	0	0	4.700881801e-06
0	-15	9.5	0	0	5.7491387e-07
0	-15	10	0	0	1.303349e-07
0	-15	10.5	0	0	4.2567428e-08
0	-15	11	0	0	1.7446866e-08
0	-15	11.5	0	0	8.3323514e-09
0	-15	12	0	0	4.4394442e-09
0	-15	12.5	0	0	2.5671921e-09
0	-9	4.5	0	0	-5.007018e-10
0	-9	5	0	0	-3.352331e-10
0	-9	5.5	0	0	8.1460534e-10
0	-9	6	0	0	6.5202375e-09
0	-9	6.5	0	0	3.7561692e-08
0	-9	7	0	0	2.7105109e-07
0	-9	7.5	0	0	3.673587968e-06
0	-9	8	0	0	1.3161295224e-05
0	-9	8.5	0	0	2.1643385761e-05
0	-9	9	0	0	4.700881801e-06
0	-9	9.5	0	0	5.7491387e-07
0	-9	10	0	0	1.303349e-07
0	-9	10.5	0	0	4.2567428e-08
0	-9	11	0	0	1.7446866e-08
0	-9	11.5	0	0	8.3323514e-09
0	-9	12	0	0	4.4394442e-09
0	-9	12.5	0	0	2.5671921e-09
0	-3	4.5	0	0	-5.007018e-10
0	-3	5	0	0	-3.352331e-10
0	-3	5.5	0	0	8.1460534e-10
0	-3	6	0	0	6.5202375e-09
0	-3	6.5	0	0	3.7561692e-08
0	-3	7	0	0	2.7105109e-07
0	-3	7.5	0	0	3.673587968e-06
0	-3	8	0	0	1.3161295224e-05
0	-3	8.5	0	0	2.1643385761e-05
0	-3	9	0	0	4.700881801e-06
0	-3	9.5	0	0	5.7491387e-07
0	-3	10	0	0	1.303349e-07
0	-3	10.5	0	0	4.2567428e-08
0	-3	11	0	0	1.7446866e-08
0	-3	11.5	0	0	8.3323514e-09
0	-3	12	0	0	4.4394442e-09
0	-3	12.5	0	0	2.5671921e-09
0	3	4.5	0	0	-5.007018e-10
0	3	5	0	0	-3.352331e-10
0	3	5.5	0	0	8.1460534e-10
0	3	6	0	0	6.5202375e-09
0	3	6.5	0	0	3.7561692e-08
0	3	7	0	0	2.7105109e-07
0	3	7.5	0	0	3.673587968e-06
0	3	8	0	0	1.3161295224e-05
0	3	8.5	0	0	2.1643385761e-05
0	3	9	0	0	4.700881801e-06
0	3	9.5	0	0	5.7491387e-07
0	3	10	0	0	1.303349e-07
0	3	10.5	0	0	4.2567428e-08
0	3	11	0	0	1.7446866e-08
0	3	11.5	0	0	8.3323514e-09
0	3	12	0	0	4.4394442e-09
0	3	12.5	0	0	2.5671921e-09
0	9	4.5	0	0	-5.007018e-10
0	9	5	0	0	-3.352331e-10
0	9	5.5	0	0	8.1460534e-10
0	9	6	0	0	6.5202375e-09
0	9	6.5	0	0	3.7561692e-08
0	9	7	0	0	2.7105109e-07
0	9	7.5	0	0	3.673587968e-06
0	9	8	0	0	1.3161295224e-05
0	9	8.5	0	0	2.1643385761e-05
0	9	9	0	0	4.700881801e-06
0	9	9.5	0	0	5.7491387e-07
0	9	10	0	0	1.303349e-07
0	9	10.5	0	0	4.2567428e-08
0	9	11	0	0	1.7446866e-08
0	9	11.5	0	0	8.3323514e-09
0	9	12	0	0	4.4394442e-09
0	9	12.5	0	0	2.5671921e-09
0	15	4.5	0	0	-5.007018e-10
0	15	5	0	0	-3.352331e-10
0	15	5.5	0	0	8.1460534e-10
0	15	6	0	0	6.5202375e-09
0	15	6.5	0	0	3.7561692e-08
0	15	7	0	0	2.7105109e-07
0	15	7.5	0	0	3.673587968e-06
0	15	8	0	0	1.3161295224e-05
0	15	8.5	0	0	2.1643385761e-05
0	15	9	0	0	4.700881801e-06
0	15	9.5	0	0	5.7491387e-07
0	15	10	0	0	1.303349e-07
0	15	10.5	0	0	4.2567428e-08
0	15	11	0	0	1.7446866e-08
0	15	11.5	0	0	8.3323514e-09
0	15	12	0	0	4.4394442e-09
0	15	12.5	0	0	2.5671921e-09
0	21	4.5	0	0	-5.007018e-10
0	21	5	0	0	-3.352331e-10
0	21	5.5	0	0	8.1460534e-10
0	21	6	0	0	6.5202375e-09
0	21	6.5	0	0	3.7561692e-08
0	21	7	0	0	2.7105109e-07
0	21	7.5	0	0	3.673587968e-06
0	21	8	0	0	1.3161295224e-05
0	21	8.5	0	0	2.1643385761e-05
0	21	9	0	0	4.700881801e-06
